refund_id,transaction_id,refund_amount,refund_date,refund_reason
16406,883042,158.7,2024-08-02 10:00:32,Product Return
16407,883173,149.23,2024-06-17 23:24:08,Service Not Rendered
16408,883209,324.07,2025-01-25 20:22:58,Merchant Error
16409,883294,233.77,2025-06-02 17:48:10,Duplicate Payment
16410,883299,477.69,2024-04-11 08:36:41,Order Cancelled
16411,883417,162.7,2025-10-13 15:36:33,Merchant Error
16412,883497,474.76,2025-11-29 14:59:22,Order Cancelled
16413,883499,509.0,2024-10-02 23:29:15,Merchant Error
16414,883512,521.84,2024-08-02 11:36:22,Merchant Error
16415,883582,403.08,2025-09-15 11:21:29,Service Not Rendered
16416,883695,307.94,2024-03-02 10:38:32,Duplicate Payment
16417,883710,570.95,2024-06-11 16:52:03,Service Not Rendered
16418,883758,942.88,2024-07-09 20:44:54,Order Cancelled
16419,883762,620.54,2024-09-11 11:43:46,Order Cancelled
16420,883795,141.08,2024-04-23 15:45:15,Product Return
16421,883808,508.49,2024-11-10 14:48:30,Product Return
16422,883848,1473.12,2025-03-25 21:24:42,Order Cancelled
16423,883873,373.77,2025-01-04 11:35:28,Order Cancelled
16424,884089,124.71,2024-11-10 19:12:57,Duplicate Payment
16425,884120,317.26,2025-11-27 21:19:06,Product Return
16426,884211,377.5,2024-02-07 19:40:00,Product Return
16427,884245,512.51,2025-09-06 18:11:21,Merchant Error
16428,884372,313.58,2025-07-06 12:14:46,Product Return
16429,884429,298.77,2025-07-14 23:49:45,Order Cancelled
16430,884444,559.74,2025-04-29 13:33:17,Product Return
16431,884452,96.61,2025-07-04 14:17:57,Service Not Rendered
16432,884469,297.85,2024-10-11 12:48:05,Order Cancelled
16433,884487,210.71,2025-06-04 06:55:46,Order Cancelled
16434,884519,237.12,2024-02-09 17:54:26,Order Cancelled
16435,884532,216.97,2025-09-10 07:39:59,Service Not Rendered
16436,884585,264.16,2024-12-04 07:55:52,Product Return
16437,884665,255.76,2024-09-06 09:17:20,Order Cancelled
16438,884955,270.06,2024-10-05 17:47:15,Product Return
16439,885025,179.47,2024-03-25 21:15:20,Order Cancelled
16440,885138,184.6,2024-11-16 20:36:07,Order Cancelled
16441,885164,161.29,2024-08-02 15:25:44,Order Cancelled
16442,885257,255.08,2024-04-30 18:14:51,Duplicate Payment
16443,885363,458.01,2024-03-24 12:43:57,Service Not Rendered
16444,885399,577.86,2024-05-03 13:57:07,Order Cancelled
16445,885403,866.58,2024-04-20 19:12:29,Merchant Error
16446,885499,175.8,2025-01-06 12:05:09,Product Return
16447,885508,141.95,2025-09-19 19:36:42,Product Return
16448,885562,359.87,2024-03-30 15:00:32,Order Cancelled
16449,885565,525.11,2025-11-07 14:34:25,Merchant Error
16450,885593,114.12,2025-10-17 09:36:51,Product Return
16451,885595,517.82,2025-02-19 14:48:04,Order Cancelled
16452,885680,89.93,2025-12-15 10:23:49,Product Return
16453,885692,835.07,2024-12-02 08:23:05,Product Return
16454,885768,216.94,2024-02-03 14:20:48,Order Cancelled
16455,885877,239.48,2025-02-20 14:54:10,Duplicate Payment
16456,885898,297.84,2025-08-20 13:19:28,Product Return
16457,886039,252.2,2025-10-01 09:59:58,Order Cancelled
16458,886057,261.02,2025-10-23 11:36:33,Merchant Error
16459,886092,296.15,2025-08-05 00:13:46,Order Cancelled
16460,886185,97.38,2025-07-17 17:17:55,Service Not Rendered
16461,886219,265.32,2024-05-25 04:01:27,Duplicate Payment
16462,886238,373.3,2025-06-05 08:34:58,Order Cancelled
16463,886245,103.09,2024-03-04 14:28:50,Duplicate Payment
16464,886249,196.45,2024-01-10 09:57:47,Order Cancelled
16465,886304,373.15,2025-08-08 19:34:29,Service Not Rendered
16466,886308,431.01,2024-07-16 07:16:15,Product Return
16467,886358,135.11,2025-09-21 13:51:56,Product Return
16468,886407,50.63,2024-11-13 12:57:40,Order Cancelled
16469,886516,248.03,2024-11-26 13:10:44,Product Return
16470,886650,393.59,2024-07-22 13:47:21,Product Return
16471,886750,293.87,2025-05-26 19:33:14,Duplicate Payment
16472,886799,285.46,2025-09-04 14:29:54,Order Cancelled
16473,886817,623.9,2024-12-14 18:59:14,Duplicate Payment
16474,886858,344.14,2024-10-08 09:05:34,Product Return
16475,887000,643.5,2025-06-14 14:34:32,Order Cancelled
16476,887126,278.67,2025-02-17 11:52:22,Order Cancelled
16477,887225,275.22,2024-10-21 09:05:00,Merchant Error
16478,887248,145.07,2025-02-16 13:42:42,Order Cancelled
16479,887288,219.6,2025-12-08 18:27:57,Order Cancelled
16480,887335,257.69,2025-09-13 11:25:56,Order Cancelled
16481,887491,575.89,2025-05-22 17:32:44,Order Cancelled
16482,887497,1179.47,2024-08-10 21:24:46,Product Return
16483,887530,233.95,2025-12-24 20:21:52,Duplicate Payment
16484,887603,249.12,2025-06-30 10:48:04,Product Return
16485,887649,450.36,2024-09-21 15:38:50,Product Return
16486,887748,143.34,2025-08-07 15:37:07,Merchant Error
16487,887753,960.39,2024-08-24 23:58:13,Merchant Error
16488,887799,1083.72,2025-03-06 16:32:26,Order Cancelled
16489,887811,308.47,2025-09-25 19:42:43,Product Return
16490,887889,306.33,2024-09-09 19:37:27,Order Cancelled
16491,888205,386.16,2024-02-05 19:32:17,Duplicate Payment
16492,888287,234.98,2025-06-13 15:53:43,Service Not Rendered
16493,888331,54.39,2024-04-06 13:22:40,Product Return
16494,888382,321.48,2024-11-27 22:21:17,Product Return
16495,888506,339.95,2025-05-24 07:06:25,Order Cancelled
16496,888516,280.46,2025-02-02 19:20:48,Service Not Rendered
16497,888528,935.51,2025-02-14 20:55:22,Merchant Error
16498,888560,205.33,2025-09-30 19:02:34,Merchant Error
16499,888602,175.47,2025-02-04 10:02:39,Order Cancelled
16500,888607,527.57,2024-04-13 17:44:36,Product Return
16501,888633,232.86,2024-03-05 20:41:47,Product Return
16502,888679,106.19,2024-06-02 16:18:46,Service Not Rendered
16503,888723,161.56,2024-06-26 13:05:52,Product Return
16504,888736,533.97,2024-07-28 11:55:19,Merchant Error
16505,888844,432.13,2025-03-28 13:32:00,Product Return
16506,888870,571.71,2024-10-06 16:03:35,Duplicate Payment
16507,888888,140.38,2025-10-06 11:05:43,Merchant Error
16508,888922,979.73,2025-02-04 16:48:15,Order Cancelled
16509,888941,196.0,2024-10-08 09:44:25,Order Cancelled
16510,888944,352.31,2025-08-24 09:36:30,Merchant Error
16511,889001,224.72,2024-01-03 19:40:35,Order Cancelled
16512,889116,211.78,2025-09-10 08:38:27,Service Not Rendered
16513,889180,76.86,2025-11-11 10:39:19,Product Return
16514,889191,138.5,2025-10-26 14:35:54,Order Cancelled
16515,889249,269.39,2025-05-22 16:19:09,Service Not Rendered
16516,889372,194.71,2024-11-18 15:46:02,Order Cancelled
16517,889626,1295.58,2025-08-11 18:00:45,Duplicate Payment
16518,889637,320.1,2024-04-28 21:27:10,Order Cancelled
16519,889642,123.22,2024-04-01 14:36:23,Merchant Error
16520,889699,70.0,2025-10-07 19:13:22,Merchant Error
16521,889700,490.37,2024-08-24 18:11:00,Merchant Error
16522,889774,52.31,2025-02-25 07:28:53,Order Cancelled
16523,889841,213.49,2025-09-19 10:01:55,Product Return
16524,889949,213.61,2024-02-27 20:28:31,Product Return
16525,889978,164.55,2025-07-08 14:34:13,Order Cancelled
16526,890001,181.73,2024-02-18 12:01:54,Service Not Rendered
16527,890046,303.38,2025-02-07 19:45:32,Order Cancelled
16528,890147,204.8,2024-04-01 17:46:12,Service Not Rendered
16529,890654,181.55,2024-09-30 09:08:23,Product Return
16530,890708,681.23,2025-03-14 08:38:47,Order Cancelled
16531,890751,613.29,2025-11-09 15:59:55,Product Return
16532,890865,1447.17,2025-11-26 16:18:22,Merchant Error
16533,890895,404.47,2024-05-20 06:49:35,Order Cancelled
16534,890985,249.76,2025-05-23 13:26:23,Order Cancelled
16535,890988,145.28,2024-08-25 20:14:14,Product Return
16536,891071,88.39,2025-02-14 13:09:16,Service Not Rendered
16537,891114,44.28,2024-07-29 08:57:46,Order Cancelled
16538,891132,79.31,2024-07-22 00:57:10,Duplicate Payment
16539,891145,144.69,2025-01-24 10:43:24,Product Return
16540,891205,398.95,2025-11-23 19:58:15,Order Cancelled
16541,891256,174.2,2024-03-12 07:26:19,Duplicate Payment
16542,891277,156.62,2025-10-24 20:00:24,Order Cancelled
16543,891501,254.61,2024-08-15 06:05:41,Service Not Rendered
16544,891526,370.15,2025-08-25 20:08:43,Product Return
16545,891585,445.66,2025-11-23 22:04:19,Duplicate Payment
16546,891615,219.53,2024-10-29 06:55:14,Order Cancelled
16547,891742,184.58,2025-04-01 15:19:41,Merchant Error
16548,891797,93.46,2025-10-20 14:20:18,Order Cancelled
16549,891800,847.96,2024-08-10 05:57:44,Product Return
16550,891881,116.21,2024-07-07 11:19:55,Product Return
16551,891899,163.11,2024-11-26 07:36:19,Order Cancelled
16552,891969,468.04,2024-07-29 16:10:34,Duplicate Payment
16553,892069,168.04,2025-04-10 12:49:57,Duplicate Payment
16554,892073,166.33,2024-12-22 20:43:38,Product Return
16555,892139,377.29,2024-11-26 23:26:04,Order Cancelled
16556,892193,96.36,2025-10-13 18:32:08,Product Return
16557,892271,304.71,2024-06-24 19:29:27,Duplicate Payment
16558,892303,445.09,2024-02-23 08:57:38,Duplicate Payment
16559,892337,515.35,2025-07-22 09:58:11,Product Return
16560,892381,142.56,2025-05-25 19:32:05,Order Cancelled
16561,892383,130.5,2025-08-15 11:38:27,Product Return
16562,892493,93.0,2024-12-23 20:42:31,Duplicate Payment
16563,892507,151.02,2024-05-31 13:06:14,Service Not Rendered
16564,892528,182.07,2025-12-21 20:36:30,Order Cancelled
16565,892613,346.38,2024-10-29 13:00:42,Order Cancelled
16566,892618,40.96,2025-07-30 14:46:49,Order Cancelled
16567,892657,869.97,2025-02-19 00:51:40,Product Return
16568,892777,176.38,2025-09-26 13:54:49,Duplicate Payment
16569,892879,615.8,2025-03-30 08:26:25,Order Cancelled
16570,893087,82.45,2024-04-10 22:24:19,Duplicate Payment
16571,893106,357.47,2024-08-27 19:39:37,Service Not Rendered
16572,893152,281.12,2025-09-30 22:03:02,Order Cancelled
16573,893244,211.37,2024-11-11 19:33:07,Merchant Error
16574,893250,228.39,2025-11-16 10:05:38,Product Return
16575,893402,426.13,2024-03-23 20:26:21,Order Cancelled
16576,893476,309.97,2024-10-20 11:34:44,Merchant Error
16577,893576,354.07,2024-05-13 14:01:05,Order Cancelled
16578,893609,152.54,2024-11-11 08:25:17,Order Cancelled
16579,893677,457.6,2024-04-02 08:51:59,Product Return
16580,893687,281.22,2025-03-13 09:30:40,Merchant Error
16581,893828,306.07,2024-12-25 17:34:47,Duplicate Payment
16582,893928,185.43,2024-01-30 20:02:50,Duplicate Payment
16583,893955,556.64,2025-05-10 14:48:31,Order Cancelled
16584,893976,280.01,2025-08-24 03:44:35,Product Return
16585,893983,345.14,2024-02-01 13:41:46,Order Cancelled
16586,894018,94.27,2024-07-12 09:33:05,Order Cancelled
16587,894034,161.76,2025-12-03 19:35:42,Duplicate Payment
16588,894053,96.21,2025-11-21 08:16:55,Duplicate Payment
16589,894070,138.69,2025-02-12 00:53:03,Order Cancelled
16590,894138,564.09,2025-03-26 16:15:52,Product Return
16591,894149,217.59,2025-09-28 13:14:19,Merchant Error
16592,894177,185.75,2025-05-12 11:00:50,Order Cancelled
16593,894267,179.91,2025-05-18 07:10:57,Product Return
16594,894416,363.71,2025-01-02 13:43:26,Duplicate Payment
16595,894452,330.28,2025-11-02 13:58:20,Merchant Error
16596,894501,428.31,2025-09-15 01:35:53,Service Not Rendered
16597,894525,326.9,2024-04-11 21:29:36,Order Cancelled
16598,894558,150.45,2024-04-19 10:59:22,Product Return
16599,894695,109.99,2024-06-13 14:58:00,Product Return
16600,894734,195.48,2024-11-10 17:51:44,Product Return
16601,894793,271.03,2025-02-23 20:07:25,Order Cancelled
16602,894865,127.88,2026-01-06 19:35:40,Merchant Error
16603,894893,143.32,2025-01-06 11:52:09,Order Cancelled
16604,894933,216.35,2025-05-27 18:14:40,Order Cancelled
16605,894958,209.6,2025-02-15 07:11:01,Duplicate Payment
16606,895120,488.85,2025-05-23 19:20:45,Merchant Error
16607,895130,601.43,2024-04-13 13:27:17,Merchant Error
16608,895197,466.29,2025-06-23 19:33:35,Order Cancelled
16609,895278,209.09,2024-10-29 14:27:34,Merchant Error
16610,895301,114.91,2024-08-15 21:25:36,Merchant Error
16611,895304,78.56,2024-04-20 13:01:41,Order Cancelled
16612,895469,282.22,2025-11-19 11:04:41,Duplicate Payment
16613,895596,209.81,2024-06-17 08:01:03,Order Cancelled
16614,895681,266.41,2025-03-20 20:01:23,Duplicate Payment
16615,895685,331.68,2024-10-08 07:47:16,Duplicate Payment
16616,895706,95.62,2025-06-10 17:30:35,Duplicate Payment
16617,895732,374.19,2025-07-13 22:05:01,Service Not Rendered
16618,895735,383.44,2024-07-10 11:08:20,Duplicate Payment
16619,895794,218.12,2025-10-11 13:15:35,Service Not Rendered
16620,895807,363.69,2025-03-18 16:56:55,Order Cancelled
16621,895862,389.5,2024-08-15 11:44:41,Service Not Rendered
16622,895898,236.08,2025-11-23 17:48:40,Product Return
16623,895991,473.07,2024-12-03 14:31:02,Product Return
16624,896110,373.69,2025-07-11 13:09:46,Order Cancelled
16625,896156,417.9,2024-06-21 20:26:23,Order Cancelled
16626,896158,236.6,2025-06-10 18:04:21,Merchant Error
16627,896163,166.06,2024-01-12 12:36:05,Order Cancelled
16628,896273,68.46,2024-02-03 18:57:05,Duplicate Payment
16629,896297,128.52,2025-01-16 20:54:41,Product Return
16630,896405,158.96,2024-12-16 19:50:16,Product Return
16631,896598,393.75,2024-08-27 10:40:47,Duplicate Payment
16632,896601,202.62,2024-02-19 10:09:27,Product Return
16633,896609,305.4,2025-08-23 16:09:11,Order Cancelled
16634,896809,697.17,2024-11-25 19:30:54,Order Cancelled
16635,896903,339.13,2025-08-03 20:55:34,Order Cancelled
16636,896908,1092.54,2024-11-14 20:28:57,Order Cancelled
16637,896928,352.18,2024-02-28 07:14:46,Product Return
16638,896954,272.78,2024-03-19 20:34:08,Order Cancelled
16639,896974,1391.55,2024-07-24 11:44:13,Product Return
16640,896998,329.49,2024-09-07 16:01:18,Service Not Rendered
16641,897005,406.36,2025-05-03 09:36:32,Order Cancelled
16642,897045,236.59,2025-07-08 10:13:52,Duplicate Payment
16643,897056,549.11,2025-07-24 15:16:40,Order Cancelled
16644,897063,112.81,2025-10-08 19:19:49,Order Cancelled
16645,897069,278.52,2024-06-27 21:31:14,Merchant Error
16646,897207,422.61,2024-07-29 14:47:33,Merchant Error
16647,897327,201.58,2024-06-12 10:06:33,Product Return
16648,897384,370.9,2024-07-24 17:16:27,Duplicate Payment
16649,897402,710.51,2025-12-14 21:10:17,Order Cancelled
16650,897548,156.5,2025-03-27 11:51:58,Product Return
16651,897578,859.52,2025-06-09 17:50:22,Service Not Rendered
16652,897682,277.57,2024-04-27 11:07:23,Order Cancelled
16653,897690,262.37,2024-06-09 19:03:45,Product Return
16654,897744,972.26,2024-10-05 17:02:26,Product Return
16655,897785,83.06,2024-04-21 15:46:08,Duplicate Payment
16656,897819,119.65,2025-10-19 20:33:36,Order Cancelled
16657,897836,184.58,2024-07-10 00:33:00,Duplicate Payment
16658,897896,98.88,2025-03-30 12:21:57,Duplicate Payment
16659,898076,760.62,2024-01-12 15:22:08,Order Cancelled
16660,898121,197.76,2025-11-27 03:47:52,Order Cancelled
16661,898149,438.27,2025-06-27 23:34:28,Order Cancelled
16662,898161,338.52,2025-12-22 00:41:07,Order Cancelled
16663,898330,280.65,2024-03-05 20:22:03,Merchant Error
16664,898381,176.21,2024-06-20 14:35:15,Order Cancelled
16665,898385,330.0,2025-08-25 00:10:19,Service Not Rendered
16666,898434,277.93,2024-06-17 11:36:52,Order Cancelled
16667,898453,101.13,2024-01-24 20:48:34,Merchant Error
16668,898461,223.89,2024-06-11 16:31:24,Service Not Rendered
16669,898518,454.94,2024-12-19 12:24:28,Duplicate Payment
16670,898540,438.15,2024-06-28 14:47:12,Order Cancelled
16671,898594,423.14,2024-06-04 16:59:04,Service Not Rendered
16672,898634,1664.38,2024-05-13 08:53:53,Product Return
16673,898648,192.74,2024-11-29 21:50:02,Product Return
16674,898747,282.42,2025-06-28 14:12:11,Order Cancelled
16675,898754,117.49,2024-11-30 01:19:15,Service Not Rendered
16676,898776,177.62,2025-11-13 19:45:20,Order Cancelled
16677,898908,189.67,2025-01-12 18:19:11,Duplicate Payment
16678,898986,392.54,2025-10-05 13:13:40,Order Cancelled
16679,899012,351.72,2024-07-03 10:59:43,Order Cancelled
16680,899059,85.09,2024-12-15 22:36:18,Product Return
16681,899075,391.55,2025-01-07 16:33:52,Order Cancelled
16682,899218,154.53,2024-01-21 05:17:48,Order Cancelled
16683,899389,355.89,2025-07-11 12:22:18,Product Return
16684,899407,384.32,2024-10-09 13:32:45,Order Cancelled
16685,899440,1730.88,2024-12-28 19:52:50,Service Not Rendered
16686,899453,350.97,2025-03-15 19:04:16,Product Return
16687,899454,538.03,2024-12-24 20:33:24,Duplicate Payment
16688,899569,749.3,2024-09-16 14:57:02,Product Return
16689,899611,114.6,2024-06-06 21:16:41,Order Cancelled
16690,899622,386.34,2024-08-12 11:08:16,Merchant Error
16691,899745,572.97,2024-07-26 14:04:26,Order Cancelled
16692,899916,150.84,2025-01-23 16:40:57,Product Return
16693,899922,369.7,2024-07-14 20:22:28,Merchant Error
16694,899950,1038.22,2024-02-29 10:32:17,Order Cancelled
16695,899983,125.53,2024-02-05 10:48:48,Order Cancelled
16696,899988,154.02,2025-02-21 03:23:56,Order Cancelled
16697,900014,637.85,2025-06-24 11:41:42,Duplicate Payment
16698,900051,71.4,2025-03-12 17:08:40,Duplicate Payment
16699,900066,222.97,2024-10-13 15:14:02,Service Not Rendered
16700,900115,129.95,2025-09-23 12:40:26,Merchant Error
16701,900137,210.55,2024-10-16 11:26:37,Order Cancelled
16702,900145,184.94,2024-04-14 20:11:52,Order Cancelled
16703,900155,40.55,2024-11-11 21:05:06,Merchant Error
16704,900186,214.1,2024-06-13 16:42:08,Order Cancelled
16705,900249,886.78,2025-06-11 15:41:39,Product Return
16706,900289,659.46,2024-11-25 09:20:23,Product Return
16707,900326,275.33,2024-10-05 20:21:45,Order Cancelled
16708,900382,200.35,2025-06-29 10:26:47,Product Return
16709,900390,223.82,2024-05-18 21:15:10,Order Cancelled
16710,900397,314.38,2024-10-29 15:35:37,Product Return
16711,900427,581.4,2025-02-24 13:54:38,Order Cancelled
16712,900480,104.15,2024-06-07 13:05:48,Service Not Rendered
16713,900481,549.12,2025-01-29 17:05:36,Duplicate Payment
16714,900511,223.72,2025-10-28 10:03:25,Merchant Error
16715,900610,252.17,2024-11-12 18:15:59,Merchant Error
16716,900612,185.29,2024-12-04 21:09:21,Order Cancelled
16717,900698,158.56,2024-08-24 15:16:36,Service Not Rendered
16718,900715,311.09,2024-10-26 14:25:06,Duplicate Payment
16719,900783,122.09,2024-10-20 14:45:10,Product Return
16720,900818,271.47,2025-05-11 18:01:55,Order Cancelled
16721,900861,432.91,2024-03-30 19:27:07,Order Cancelled
16722,900924,188.66,2024-09-27 16:05:07,Service Not Rendered
16723,900951,586.71,2024-05-11 20:16:24,Order Cancelled
16724,900975,312.65,2025-01-10 14:39:13,Product Return
16725,900981,133.99,2025-04-27 13:01:24,Duplicate Payment
16726,901022,187.96,2025-11-13 20:07:33,Product Return
16727,901112,243.74,2024-09-21 20:42:54,Product Return
16728,901125,256.87,2024-09-22 19:29:17,Merchant Error
16729,901214,275.82,2024-09-30 19:41:36,Order Cancelled
16730,901385,367.03,2024-07-07 13:48:56,Service Not Rendered
16731,901397,127.46,2025-06-28 16:49:47,Product Return
16732,901408,520.09,2024-01-17 10:11:35,Duplicate Payment
16733,901529,155.08,2024-10-31 12:18:39,Order Cancelled
16734,901589,1001.84,2024-05-28 08:10:51,Duplicate Payment
16735,901647,269.28,2025-01-23 19:52:31,Merchant Error
16736,901671,134.49,2025-11-18 20:19:52,Duplicate Payment
16737,901788,407.96,2025-11-29 06:01:28,Product Return
16738,901792,279.78,2025-03-26 09:09:38,Product Return
16739,901793,198.55,2024-04-03 16:50:56,Service Not Rendered
16740,901829,159.55,2025-11-13 18:15:11,Product Return
16741,901902,270.08,2024-11-16 16:25:47,Order Cancelled
16742,901904,354.6,2024-05-20 19:19:26,Product Return
16743,901926,467.78,2024-11-21 10:43:11,Product Return
16744,901983,85.58,2025-10-26 08:00:49,Order Cancelled
16745,901990,252.92,2024-03-18 13:06:44,Duplicate Payment
16746,902013,1591.0,2024-10-06 10:48:08,Duplicate Payment
16747,902057,273.73,2024-06-09 21:05:48,Product Return
16748,902058,306.53,2025-02-19 15:08:02,Order Cancelled
16749,902128,593.0,2024-06-29 07:10:30,Merchant Error
16750,902236,203.46,2024-10-13 19:17:52,Duplicate Payment
16751,902280,204.38,2025-08-06 08:59:25,Product Return
16752,902472,194.91,2024-06-28 13:00:24,Order Cancelled
16753,902512,83.24,2025-09-19 06:03:42,Product Return
16754,902525,259.29,2024-12-11 19:19:39,Order Cancelled
16755,902564,102.89,2024-09-01 22:50:58,Duplicate Payment
16756,902649,78.25,2025-10-26 12:39:45,Merchant Error
16757,902768,183.18,2025-06-24 16:10:48,Product Return
16758,902791,365.44,2024-05-30 08:39:02,Duplicate Payment
16759,902793,1201.23,2025-11-24 12:15:48,Order Cancelled
16760,902884,189.08,2025-02-15 21:49:48,Product Return
16761,902917,777.91,2024-11-18 09:41:43,Order Cancelled
16762,902963,117.9,2025-04-17 21:10:58,Service Not Rendered
16763,902968,538.91,2024-10-11 14:08:00,Order Cancelled
16764,903002,273.76,2025-01-05 08:15:27,Order Cancelled
16765,903006,107.55,2024-07-27 15:33:59,Order Cancelled
16766,903056,237.09,2024-11-09 21:39:17,Product Return
16767,903064,207.8,2025-05-07 22:12:18,Duplicate Payment
16768,903103,170.23,2025-10-05 08:15:42,Merchant Error
16769,903183,580.43,2024-04-14 20:43:58,Product Return
16770,903192,263.33,2025-07-13 18:43:24,Order Cancelled
16771,903245,124.31,2025-11-30 21:52:03,Service Not Rendered
16772,903300,426.8,2025-09-21 09:17:23,Duplicate Payment
16773,903320,175.67,2024-07-27 11:05:07,Product Return
16774,903394,300.69,2024-09-18 12:34:41,Order Cancelled
16775,903483,454.58,2025-04-04 13:12:40,Service Not Rendered
16776,903490,301.13,2025-12-31 17:50:40,Order Cancelled
16777,903538,159.38,2025-08-17 18:24:06,Product Return
16778,903584,140.15,2024-12-01 06:13:52,Product Return
16779,903629,503.25,2025-06-30 08:28:05,Product Return
16780,903707,489.83,2025-08-31 12:19:04,Merchant Error
16781,903771,417.93,2025-01-07 05:56:24,Order Cancelled
16782,903777,259.68,2024-06-06 17:17:08,Duplicate Payment
16783,903851,110.97,2024-01-18 16:20:58,Order Cancelled
16784,903976,341.19,2025-11-02 07:59:47,Product Return
16785,903979,309.13,2024-07-04 21:27:37,Merchant Error
16786,904161,286.35,2025-10-17 22:19:17,Order Cancelled
16787,904176,96.99,2024-03-23 13:30:48,Merchant Error
16788,904318,216.91,2024-12-21 17:17:43,Product Return
16789,904459,1549.73,2025-11-16 12:41:42,Product Return
16790,904463,232.57,2025-01-05 13:34:17,Product Return
16791,904492,96.46,2024-11-24 07:53:20,Order Cancelled
16792,904594,261.54,2025-06-18 19:35:57,Merchant Error
16793,904727,198.88,2024-07-21 15:48:57,Product Return
16794,904753,454.21,2024-06-23 12:53:10,Service Not Rendered
16795,904825,719.82,2024-06-11 18:56:40,Product Return
16796,904991,124.47,2024-02-19 19:36:32,Merchant Error
16797,905036,176.71,2025-12-31 18:45:38,Merchant Error
16798,905051,659.47,2024-08-19 23:25:06,Service Not Rendered
16799,905189,497.79,2025-06-30 07:51:26,Product Return
16800,905249,242.04,2024-05-18 15:12:33,Product Return
16801,905280,147.58,2024-04-16 19:44:42,Duplicate Payment
16802,905293,327.01,2025-04-15 16:42:31,Duplicate Payment
16803,905296,140.8,2025-02-14 18:04:24,Product Return
16804,905299,1398.06,2024-04-19 11:16:40,Order Cancelled
16805,905304,405.43,2025-12-09 21:40:29,Order Cancelled
16806,905345,295.72,2024-07-31 19:49:03,Product Return
16807,905387,94.29,2025-09-15 08:51:07,Order Cancelled
16808,905449,207.21,2025-08-08 17:18:14,Order Cancelled
16809,905480,260.34,2025-08-21 14:06:10,Merchant Error
16810,905505,426.31,2024-08-04 10:53:02,Merchant Error
16811,905524,230.72,2025-05-15 11:00:03,Service Not Rendered
16812,905536,221.7,2025-10-06 08:04:26,Duplicate Payment
16813,905568,249.86,2025-02-15 12:04:23,Product Return
16814,905610,216.79,2024-12-23 18:50:42,Order Cancelled
16815,905795,351.22,2024-02-25 14:34:50,Order Cancelled
16816,905910,335.09,2024-03-30 17:45:07,Merchant Error
16817,906043,227.84,2025-09-01 14:56:34,Product Return
16818,906101,331.64,2025-11-10 20:59:43,Order Cancelled
16819,906258,432.48,2024-06-01 23:56:48,Product Return
16820,906321,243.95,2024-07-09 19:50:52,Order Cancelled
16821,906373,584.82,2024-11-06 11:41:35,Service Not Rendered
16822,906416,63.45,2025-11-21 03:43:58,Merchant Error
16823,906493,205.67,2024-01-10 19:37:07,Product Return
16824,906690,117.43,2025-06-22 10:46:05,Service Not Rendered
16825,906776,529.88,2024-05-09 08:06:36,Order Cancelled
16826,906781,180.62,2024-07-13 20:55:32,Order Cancelled
16827,906803,657.04,2025-09-14 06:39:01,Duplicate Payment
16828,906813,270.67,2025-03-07 11:46:22,Order Cancelled
16829,906825,140.21,2024-12-26 18:22:53,Order Cancelled
16830,906836,409.31,2024-07-26 10:24:27,Product Return
16831,906846,323.48,2024-02-15 09:11:38,Duplicate Payment
16832,906857,702.78,2024-10-21 04:32:07,Order Cancelled
16833,906883,95.94,2024-08-20 22:37:39,Order Cancelled
16834,906964,138.17,2025-12-08 15:58:49,Order Cancelled
16835,906993,653.11,2024-12-16 08:22:54,Product Return
16836,907071,306.04,2024-05-21 09:26:36,Product Return
16837,907075,922.71,2025-10-24 06:09:35,Order Cancelled
16838,907228,814.05,2025-03-06 19:12:37,Product Return
16839,907499,187.04,2024-09-16 13:32:51,Order Cancelled
16840,907652,465.09,2025-03-22 20:18:34,Product Return
16841,907698,323.55,2024-02-23 20:54:29,Order Cancelled
16842,907966,155.87,2025-04-17 18:59:35,Duplicate Payment
16843,907974,430.78,2025-04-08 08:43:38,Product Return
16844,907987,136.93,2024-08-27 20:30:15,Merchant Error
16845,908028,278.33,2024-10-31 19:06:25,Service Not Rendered
16846,908160,291.74,2024-08-05 10:06:35,Order Cancelled
16847,908173,194.98,2025-01-10 11:36:26,Duplicate Payment
16848,908230,206.42,2025-01-15 20:39:09,Order Cancelled
16849,908297,357.27,2024-08-09 12:23:47,Duplicate Payment
16850,908400,548.74,2024-07-19 17:54:17,Duplicate Payment
16851,908426,136.59,2024-04-24 07:38:50,Duplicate Payment
16852,908434,337.08,2024-08-07 12:57:25,Order Cancelled
16853,908461,430.28,2025-06-11 02:29:56,Merchant Error
16854,908504,134.21,2024-09-26 19:47:57,Service Not Rendered
16855,908509,665.84,2025-05-05 15:01:57,Order Cancelled
16856,908577,562.22,2025-11-16 23:36:54,Order Cancelled
16857,908858,234.24,2024-10-17 11:00:41,Product Return
16858,908867,449.67,2025-11-15 23:44:16,Product Return
16859,908883,230.31,2025-10-17 09:57:27,Order Cancelled
16860,908919,381.32,2024-02-22 10:42:57,Order Cancelled
16861,908996,135.56,2024-01-11 15:26:55,Duplicate Payment
16862,909167,319.07,2024-09-09 19:29:29,Merchant Error
16863,909243,126.81,2025-02-24 20:58:12,Order Cancelled
16864,909314,280.99,2024-11-24 07:27:09,Product Return
