user_id,signup_date,city,state,acquisition_channel,age_bucket,kyc_status,is_churned
21909,2024-01-02,Hyderabad,Telangana,Organic,45-54,Pending,False
21910,2025-11-04,Patna,Bihar,Organic,35-44,Pending,False
21911,2025-09-27,Chennai,Tamil Nadu,Paid Ad,45-54,Full KYC,False
21912,2025-12-09,Kochi,Kerala,Organic,18-24,Min KYC,False
21913,2024-03-09,Mumbai,Maharashtra,Paid Ad,35-44,Min KYC,False
21914,2025-11-22,Lucknow,Uttar Pradesh,Organic,25-34,Full KYC,False
21915,2025-03-23,Kolkata,West Bengal,Merchant Partner,35-44,Full KYC,False
21916,2025-02-09,Delhi,Delhi,Paid Ad,45-54,Full KYC,False
21917,2024-05-11,Mumbai,Maharashtra,Referral,18-24,Full KYC,False
21918,2024-12-25,Lucknow,Uttar Pradesh,Merchant Partner,35-44,Full KYC,False
21919,2024-09-22,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
21920,2025-12-21,Mumbai,Maharashtra,Merchant Partner,25-34,Full KYC,False
21921,2024-09-04,Jaipur,Rajasthan,Paid Ad,25-34,Full KYC,False
21922,2024-06-08,Bengaluru,Karnataka,Organic,18-24,Min KYC,True
21923,2025-11-21,Bengaluru,Karnataka,Referral,25-34,Full KYC,False
21924,2024-05-16,Mumbai,Maharashtra,Referral,45-54,Full KYC,False
21925,2025-10-22,Pune,Maharashtra,Merchant Partner,35-44,Full KYC,False
21926,2025-12-04,Nagpur,Maharashtra,Organic,35-44,Full KYC,False
21927,2024-08-12,Patna,Bihar,Organic,25-34,Min KYC,False
21928,2025-05-18,Bengaluru,Karnataka,Organic,45-54,Full KYC,False
21929,2025-08-04,Bengaluru,Karnataka,Referral,35-44,Full KYC,False
21930,2025-01-26,Patna,Bihar,Organic,45-54,Pending,False
21931,2025-05-23,Lucknow,Uttar Pradesh,Paid Ad,25-34,Full KYC,False
21932,2024-04-06,Delhi,Delhi,Organic,35-44,Full KYC,False
21933,2025-01-11,Kochi,Kerala,Organic,18-24,Full KYC,False
21934,2025-01-09,Nagpur,Maharashtra,Organic,25-34,Full KYC,False
21935,2025-02-17,Hyderabad,Telangana,Referral,18-24,Full KYC,False
21936,2025-11-20,Kochi,Kerala,Organic,18-24,Min KYC,False
21937,2025-08-25,Jaipur,Rajasthan,Organic,25-34,Full KYC,True
21938,2025-03-16,Kochi,Kerala,Organic,25-34,Full KYC,False
21939,2024-10-21,Hyderabad,Telangana,Paid Ad,45-54,Full KYC,False
21940,2024-10-22,Hyderabad,Telangana,Organic,25-34,Min KYC,False
21941,2024-01-15,Chennai,Tamil Nadu,Organic,18-24,Full KYC,False
21942,2025-02-06,Bengaluru,Karnataka,Organic,55+,Full KYC,False
21943,2024-07-03,Chennai,Tamil Nadu,Organic,25-34,Full KYC,True
21944,2025-10-08,Chennai,Tamil Nadu,Organic,18-24,Full KYC,False
21945,2025-07-18,Delhi,Delhi,Referral,55+,Full KYC,False
21946,2025-10-28,Kochi,Kerala,Merchant Partner,25-34,Full KYC,False
21947,2025-12-27,Mumbai,Maharashtra,Paid Ad,18-24,Full KYC,False
21948,2024-10-19,Kochi,Kerala,Organic,25-34,Full KYC,False
21949,2024-11-08,Chennai,Tamil Nadu,Paid Ad,25-34,Full KYC,False
21950,2025-03-19,Pune,Maharashtra,Organic,25-34,Full KYC,False
21951,2024-11-10,Patna,Bihar,Referral,25-34,Full KYC,False
21952,2024-07-22,Pune,Maharashtra,Paid Ad,35-44,Full KYC,False
21953,2025-05-31,Bengaluru,Karnataka,Referral,25-34,Full KYC,True
21954,2024-11-25,Delhi,Delhi,Referral,18-24,Full KYC,False
21955,2025-11-18,Jaipur,Rajasthan,Organic,25-34,Pending,True
21956,2024-06-09,Indore,Madhya Pradesh,Paid Ad,35-44,Full KYC,True
21957,2024-11-19,Chennai,Tamil Nadu,Referral,18-24,Full KYC,False
21958,2025-01-22,Bengaluru,Karnataka,Paid Ad,25-34,Full KYC,True
21959,2025-10-24,Chandigarh,Punjab,Referral,55+,Full KYC,True
21960,2025-02-26,Ahmedabad,Gujarat,Merchant Partner,25-34,Min KYC,False
21961,2024-02-20,Chennai,Tamil Nadu,Bank Partnership,18-24,Full KYC,False
21962,2024-09-03,Bhopal,Madhya Pradesh,Bank Partnership,25-34,Full KYC,False
21963,2025-10-08,Bengaluru,Karnataka,Organic,25-34,Min KYC,False
21964,2024-07-17,Lucknow,Uttar Pradesh,Referral,25-34,Full KYC,False
21965,2024-09-05,Hyderabad,Telangana,Referral,25-34,Full KYC,False
21966,2024-04-20,Bengaluru,Karnataka,Organic,35-44,Full KYC,False
21967,2025-06-09,Delhi,Delhi,Merchant Partner,18-24,Min KYC,True
21968,2024-04-11,Kochi,Kerala,Paid Ad,35-44,Full KYC,False
21969,2024-09-25,Bhopal,Madhya Pradesh,Referral,18-24,Min KYC,False
21970,2025-06-03,Delhi,Delhi,Bank Partnership,55+,Full KYC,False
21971,2025-10-15,Mumbai,Maharashtra,Paid Ad,18-24,Min KYC,False
21972,2024-06-10,Delhi,Delhi,Bank Partnership,55+,Full KYC,True
21973,2024-08-30,Bengaluru,Karnataka,Paid Ad,25-34,Full KYC,True
21974,2024-03-27,Kolkata,West Bengal,Organic,25-34,Full KYC,False
21975,2024-11-15,Jaipur,Rajasthan,Organic,45-54,Full KYC,False
21976,2025-12-30,Mumbai,Maharashtra,Merchant Partner,18-24,Full KYC,False
21977,2024-08-10,Pune,Maharashtra,Referral,25-34,Full KYC,False
21978,2024-07-08,Chennai,Tamil Nadu,Organic,18-24,Min KYC,False
21979,2024-10-18,Bengaluru,Karnataka,Paid Ad,55+,Full KYC,False
21980,2025-10-16,Lucknow,Uttar Pradesh,Referral,35-44,Min KYC,False
21981,2025-02-03,Kolkata,West Bengal,Organic,25-34,Full KYC,False
21982,2025-03-20,Lucknow,Uttar Pradesh,Referral,25-34,Full KYC,False
21983,2025-07-23,Jaipur,Rajasthan,Paid Ad,45-54,Full KYC,False
21984,2025-06-06,Kochi,Kerala,Paid Ad,18-24,Full KYC,False
21985,2025-03-13,Jaipur,Rajasthan,Bank Partnership,25-34,Full KYC,False
21986,2025-02-13,Bhopal,Madhya Pradesh,Merchant Partner,25-34,Min KYC,True
21987,2025-01-24,Chennai,Tamil Nadu,Paid Ad,18-24,Full KYC,False
21988,2024-05-11,Delhi,Delhi,Merchant Partner,25-34,Full KYC,False
21989,2024-10-29,Mumbai,Maharashtra,Organic,35-44,Full KYC,False
21990,2025-09-10,Chennai,Tamil Nadu,Bank Partnership,35-44,Full KYC,False
21991,2024-01-29,Bhopal,Madhya Pradesh,Bank Partnership,35-44,Full KYC,False
21992,2025-08-27,Kolkata,West Bengal,Organic,25-34,Min KYC,False
21993,2025-02-17,Mumbai,Maharashtra,Merchant Partner,45-54,Pending,False
21994,2024-09-12,Bengaluru,Karnataka,Referral,55+,Full KYC,True
21995,2024-03-24,Pune,Maharashtra,Paid Ad,25-34,Full KYC,False
21996,2025-07-11,Hyderabad,Telangana,Organic,45-54,Full KYC,False
21997,2024-01-01,Jaipur,Rajasthan,Bank Partnership,25-34,Full KYC,True
21998,2025-01-31,Delhi,Delhi,Merchant Partner,35-44,Full KYC,True
21999,2024-04-28,Hyderabad,Telangana,Merchant Partner,55+,Pending,True
22000,2025-10-25,Chennai,Tamil Nadu,Organic,18-24,Full KYC,True
22001,2024-05-13,Ranchi,Jharkhand,Organic,45-54,Full KYC,False
22002,2025-08-09,Chandigarh,Punjab,Referral,35-44,Full KYC,False
22003,2025-02-23,Hyderabad,Telangana,Merchant Partner,45-54,Full KYC,True
22004,2024-01-30,Bengaluru,Karnataka,Organic,45-54,Full KYC,False
22005,2025-06-09,Coimbatore,Tamil Nadu,Organic,18-24,Full KYC,False
22006,2025-10-03,Patna,Bihar,Referral,25-34,Full KYC,False
22007,2024-06-10,Lucknow,Uttar Pradesh,Bank Partnership,35-44,Full KYC,False
22008,2025-12-08,Ahmedabad,Gujarat,Bank Partnership,18-24,Min KYC,False
22009,2025-08-05,Lucknow,Uttar Pradesh,Bank Partnership,18-24,Full KYC,True
22010,2025-06-25,Lucknow,Uttar Pradesh,Referral,25-34,Full KYC,False
22011,2024-09-02,Indore,Madhya Pradesh,Bank Partnership,25-34,Full KYC,False
22012,2024-03-28,Lucknow,Uttar Pradesh,Bank Partnership,35-44,Full KYC,False
22013,2024-11-09,Ahmedabad,Gujarat,Bank Partnership,35-44,Full KYC,False
22014,2025-08-12,Chandigarh,Punjab,Referral,45-54,Min KYC,False
22015,2025-03-04,Chandigarh,Punjab,Organic,35-44,Pending,False
22016,2025-04-17,Hyderabad,Telangana,Merchant Partner,25-34,Full KYC,True
22017,2025-07-24,Ranchi,Jharkhand,Organic,18-24,Full KYC,False
22018,2024-09-04,Hyderabad,Telangana,Referral,25-34,Min KYC,False
22019,2024-01-28,Bengaluru,Karnataka,Referral,18-24,Full KYC,False
22020,2025-10-07,Delhi,Delhi,Merchant Partner,45-54,Pending,True
22021,2025-03-23,Mumbai,Maharashtra,Referral,35-44,Full KYC,False
22022,2025-02-16,Hyderabad,Telangana,Organic,45-54,Min KYC,False
22023,2025-02-22,Guwahati,Assam,Paid Ad,18-24,Min KYC,True
22024,2025-09-14,Bengaluru,Karnataka,Organic,18-24,Full KYC,False
22025,2025-07-15,Nagpur,Maharashtra,Organic,25-34,Full KYC,False
22026,2025-05-04,Mumbai,Maharashtra,Organic,35-44,Full KYC,False
22027,2025-07-24,Delhi,Delhi,Paid Ad,25-34,Full KYC,False
22028,2024-07-29,Delhi,Delhi,Organic,18-24,Full KYC,False
22029,2025-06-03,Chennai,Tamil Nadu,Paid Ad,25-34,Min KYC,False
22030,2025-12-12,Ranchi,Jharkhand,Paid Ad,25-34,Full KYC,False
22031,2024-06-20,Delhi,Delhi,Referral,45-54,Full KYC,False
22032,2025-02-20,Bengaluru,Karnataka,Organic,35-44,Pending,False
22033,2025-05-12,Patna,Bihar,Organic,25-34,Full KYC,True
22034,2025-01-12,Chennai,Tamil Nadu,Referral,35-44,Full KYC,False
22035,2025-12-08,Hyderabad,Telangana,Organic,35-44,Min KYC,False
22036,2024-10-21,Pune,Maharashtra,Referral,25-34,Full KYC,True
22037,2024-06-08,Lucknow,Uttar Pradesh,Paid Ad,55+,Full KYC,False
22038,2024-04-09,Hyderabad,Telangana,Referral,18-24,Full KYC,False
22039,2025-09-11,Jaipur,Rajasthan,Referral,45-54,Full KYC,False
22040,2025-05-15,Bhopal,Madhya Pradesh,Bank Partnership,25-34,Full KYC,True
22041,2025-02-25,Mumbai,Maharashtra,Paid Ad,25-34,Full KYC,True
22042,2024-11-10,Surat,Gujarat,Organic,35-44,Full KYC,False
22043,2024-10-26,Coimbatore,Tamil Nadu,Organic,25-34,Full KYC,False
22044,2025-11-13,Mumbai,Maharashtra,Bank Partnership,25-34,Min KYC,False
22045,2025-05-11,Mumbai,Maharashtra,Bank Partnership,35-44,Min KYC,False
22046,2025-12-05,Ahmedabad,Gujarat,Referral,25-34,Full KYC,False
22047,2025-08-08,Jaipur,Rajasthan,Merchant Partner,55+,Full KYC,False
22048,2025-07-14,Pune,Maharashtra,Paid Ad,45-54,Full KYC,False
22049,2025-02-08,Chandigarh,Punjab,Organic,25-34,Full KYC,False
22050,2024-06-26,Delhi,Delhi,Merchant Partner,45-54,Full KYC,False
22051,2025-04-22,Mumbai,Maharashtra,Referral,35-44,Full KYC,False
22052,2025-06-06,Mumbai,Maharashtra,Paid Ad,25-34,Min KYC,False
22053,2025-01-16,Indore,Madhya Pradesh,Merchant Partner,25-34,Min KYC,False
22054,2024-01-15,Mumbai,Maharashtra,Referral,45-54,Full KYC,True
22055,2025-12-01,Kolkata,West Bengal,Paid Ad,25-34,Full KYC,False
22056,2025-08-26,Chandigarh,Punjab,Merchant Partner,25-34,Full KYC,True
22057,2024-09-14,Mumbai,Maharashtra,Merchant Partner,18-24,Full KYC,False
22058,2024-12-26,Mumbai,Maharashtra,Paid Ad,18-24,Full KYC,True
22059,2024-03-31,Kochi,Kerala,Organic,25-34,Min KYC,False
22060,2025-11-14,Bengaluru,Karnataka,Merchant Partner,25-34,Full KYC,False
22061,2024-06-17,Pune,Maharashtra,Paid Ad,25-34,Full KYC,False
22062,2024-10-02,Kolkata,West Bengal,Referral,35-44,Full KYC,False
22063,2024-11-08,Lucknow,Uttar Pradesh,Merchant Partner,18-24,Full KYC,False
22064,2024-07-11,Delhi,Delhi,Referral,35-44,Pending,True
22065,2025-04-08,Kochi,Kerala,Organic,25-34,Full KYC,False
22066,2025-12-27,Bhopal,Madhya Pradesh,Organic,25-34,Full KYC,False
22067,2025-09-16,Mumbai,Maharashtra,Bank Partnership,35-44,Full KYC,False
22068,2025-01-22,Mumbai,Maharashtra,Merchant Partner,45-54,Full KYC,False
22069,2024-04-05,Lucknow,Uttar Pradesh,Referral,25-34,Full KYC,False
22070,2025-09-22,Pune,Maharashtra,Merchant Partner,35-44,Full KYC,False
22071,2024-07-06,Pune,Maharashtra,Merchant Partner,55+,Full KYC,False
22072,2025-10-27,Delhi,Delhi,Merchant Partner,55+,Full KYC,False
22073,2024-10-15,Lucknow,Uttar Pradesh,Bank Partnership,25-34,Full KYC,True
22074,2025-01-13,Mumbai,Maharashtra,Bank Partnership,18-24,Full KYC,False
22075,2024-11-14,Hyderabad,Telangana,Referral,25-34,Pending,False
22076,2024-11-28,Lucknow,Uttar Pradesh,Paid Ad,25-34,Min KYC,False
22077,2024-04-30,Guwahati,Assam,Bank Partnership,45-54,Full KYC,False
22078,2025-02-07,Delhi,Delhi,Bank Partnership,45-54,Full KYC,False
22079,2024-10-21,Ahmedabad,Gujarat,Referral,45-54,Full KYC,False
22080,2025-09-10,Mumbai,Maharashtra,Organic,18-24,Full KYC,False
22081,2024-12-14,Bengaluru,Karnataka,Organic,35-44,Full KYC,False
22082,2025-12-05,Mumbai,Maharashtra,Organic,35-44,Min KYC,False
22083,2024-08-04,Indore,Madhya Pradesh,Organic,35-44,Min KYC,False
22084,2024-08-27,Hyderabad,Telangana,Merchant Partner,25-34,Full KYC,False
22085,2024-01-27,Kochi,Kerala,Referral,45-54,Full KYC,False
22086,2025-06-23,Mumbai,Maharashtra,Referral,25-34,Pending,False
22087,2024-02-23,Jaipur,Rajasthan,Organic,18-24,Full KYC,False
22088,2024-07-27,Chennai,Tamil Nadu,Referral,55+,Full KYC,True
22089,2025-10-26,Jaipur,Rajasthan,Organic,45-54,Full KYC,False
22090,2025-03-21,Guwahati,Assam,Paid Ad,25-34,Min KYC,True
22091,2025-02-11,Guwahati,Assam,Bank Partnership,25-34,Full KYC,False
22092,2025-08-10,Indore,Madhya Pradesh,Merchant Partner,18-24,Full KYC,False
22093,2025-07-17,Delhi,Delhi,Organic,45-54,Full KYC,False
22094,2025-10-09,Surat,Gujarat,Paid Ad,25-34,Pending,False
22095,2025-04-30,Coimbatore,Tamil Nadu,Organic,25-34,Min KYC,False
22096,2024-11-23,Hyderabad,Telangana,Referral,25-34,Full KYC,False
22097,2024-04-05,Hyderabad,Telangana,Referral,25-34,Min KYC,False
22098,2024-09-26,Pune,Maharashtra,Organic,25-34,Full KYC,True
22099,2025-05-29,Jaipur,Rajasthan,Referral,25-34,Full KYC,True
22100,2024-07-04,Bengaluru,Karnataka,Paid Ad,45-54,Full KYC,False
22101,2025-05-04,Delhi,Delhi,Paid Ad,18-24,Full KYC,False
22102,2024-04-07,Bengaluru,Karnataka,Organic,35-44,Full KYC,False
22103,2024-02-14,Ahmedabad,Gujarat,Organic,35-44,Full KYC,True
22104,2024-09-23,Mumbai,Maharashtra,Merchant Partner,25-34,Pending,True
22105,2024-06-16,Chandigarh,Punjab,Paid Ad,55+,Full KYC,True
22106,2025-09-28,Kolkata,West Bengal,Referral,35-44,Full KYC,False
22107,2024-10-03,Mumbai,Maharashtra,Paid Ad,35-44,Full KYC,False
22108,2024-11-01,Lucknow,Uttar Pradesh,Merchant Partner,35-44,Min KYC,False
22109,2024-10-21,Bengaluru,Karnataka,Referral,35-44,Full KYC,True
22110,2024-08-19,Surat,Gujarat,Referral,18-24,Full KYC,True
22111,2025-10-31,Kochi,Kerala,Referral,25-34,Pending,False
22112,2025-06-23,Chennai,Tamil Nadu,Paid Ad,45-54,Full KYC,False
22113,2024-04-25,Delhi,Delhi,Referral,18-24,Min KYC,False
22114,2024-06-06,Pune,Maharashtra,Paid Ad,25-34,Full KYC,True
22115,2024-02-29,Kolkata,West Bengal,Organic,45-54,Full KYC,False
22116,2024-07-06,Hyderabad,Telangana,Organic,35-44,Full KYC,False
22117,2025-04-24,Surat,Gujarat,Organic,25-34,Full KYC,True
22118,2025-11-14,Bengaluru,Karnataka,Organic,25-34,Full KYC,False
22119,2024-12-17,Indore,Madhya Pradesh,Organic,18-24,Full KYC,False
22120,2024-02-29,Pune,Maharashtra,Bank Partnership,35-44,Min KYC,True
22121,2024-02-04,Kolkata,West Bengal,Merchant Partner,55+,Full KYC,False
22122,2024-10-29,Mumbai,Maharashtra,Referral,25-34,Full KYC,False
22123,2024-07-12,Delhi,Delhi,Organic,45-54,Min KYC,False
22124,2025-02-25,Pune,Maharashtra,Paid Ad,25-34,Full KYC,False
22125,2024-03-27,Lucknow,Uttar Pradesh,Bank Partnership,18-24,Min KYC,False
22126,2024-06-17,Guwahati,Assam,Referral,18-24,Min KYC,False
22127,2025-02-09,Mumbai,Maharashtra,Referral,35-44,Pending,False
22128,2024-07-24,Chandigarh,Punjab,Merchant Partner,25-34,Full KYC,False
22129,2024-09-23,Bengaluru,Karnataka,Referral,45-54,Full KYC,False
22130,2024-06-10,Guwahati,Assam,Merchant Partner,18-24,Min KYC,False
22131,2024-02-07,Mumbai,Maharashtra,Organic,45-54,Full KYC,False
22132,2024-09-08,Chennai,Tamil Nadu,Bank Partnership,35-44,Full KYC,False
22133,2024-08-28,Bhopal,Madhya Pradesh,Organic,55+,Full KYC,False
22134,2025-10-17,Hyderabad,Telangana,Paid Ad,45-54,Min KYC,False
22135,2025-10-13,Guwahati,Assam,Organic,25-34,Full KYC,False
22136,2024-11-11,Chandigarh,Punjab,Merchant Partner,35-44,Full KYC,False
22137,2024-07-29,Bengaluru,Karnataka,Organic,35-44,Full KYC,False
22138,2024-11-01,Mumbai,Maharashtra,Paid Ad,45-54,Full KYC,True
22139,2025-03-19,Delhi,Delhi,Referral,35-44,Pending,False
22140,2024-10-09,Mumbai,Maharashtra,Organic,25-34,Full KYC,False
22141,2025-07-05,Jaipur,Rajasthan,Referral,45-54,Full KYC,False
22142,2025-12-04,Delhi,Delhi,Bank Partnership,25-34,Full KYC,False
22143,2024-10-21,Pune,Maharashtra,Merchant Partner,25-34,Full KYC,True
22144,2024-03-26,Delhi,Delhi,Organic,18-24,Full KYC,False
22145,2024-03-29,Patna,Bihar,Bank Partnership,25-34,Full KYC,False
22146,2025-09-28,Bengaluru,Karnataka,Paid Ad,45-54,Min KYC,False
22147,2024-10-30,Jaipur,Rajasthan,Organic,45-54,Min KYC,False
22148,2024-08-26,Kolkata,West Bengal,Bank Partnership,25-34,Full KYC,False
22149,2025-03-28,Hyderabad,Telangana,Referral,18-24,Full KYC,False
22150,2025-11-29,Surat,Gujarat,Referral,35-44,Full KYC,False
22151,2024-11-05,Mumbai,Maharashtra,Organic,45-54,Full KYC,False
22152,2024-08-18,Lucknow,Uttar Pradesh,Bank Partnership,18-24,Full KYC,False
22153,2025-09-21,Delhi,Delhi,Organic,25-34,Full KYC,True
22154,2024-03-01,Mumbai,Maharashtra,Paid Ad,55+,Full KYC,False
22155,2025-09-08,Guwahati,Assam,Paid Ad,25-34,Full KYC,False
22156,2025-01-14,Delhi,Delhi,Paid Ad,35-44,Full KYC,True
22157,2024-01-15,Bengaluru,Karnataka,Organic,18-24,Min KYC,False
22158,2024-06-15,Mumbai,Maharashtra,Referral,25-34,Pending,False
22159,2025-05-10,Jaipur,Rajasthan,Organic,25-34,Full KYC,True
22160,2025-07-03,Surat,Gujarat,Organic,25-34,Full KYC,False
22161,2024-05-22,Mumbai,Maharashtra,Referral,35-44,Full KYC,False
22162,2025-04-24,Chennai,Tamil Nadu,Referral,55+,Full KYC,False
22163,2025-12-23,Patna,Bihar,Referral,25-34,Full KYC,False
22164,2025-05-16,Bhopal,Madhya Pradesh,Referral,25-34,Min KYC,False
22165,2025-05-27,Bhopal,Madhya Pradesh,Organic,45-54,Full KYC,False
22166,2024-05-21,Mumbai,Maharashtra,Organic,25-34,Min KYC,False
22167,2025-04-10,Bengaluru,Karnataka,Paid Ad,25-34,Full KYC,True
22168,2025-06-01,Chennai,Tamil Nadu,Bank Partnership,18-24,Min KYC,False
22169,2024-03-21,Chennai,Tamil Nadu,Referral,25-34,Full KYC,True
22170,2024-08-15,Surat,Gujarat,Organic,45-54,Full KYC,False
22171,2025-10-06,Nagpur,Maharashtra,Organic,25-34,Full KYC,False
22172,2025-12-30,Lucknow,Uttar Pradesh,Organic,18-24,Min KYC,False
22173,2024-05-06,Pune,Maharashtra,Referral,18-24,Min KYC,False
22174,2025-06-18,Kolkata,West Bengal,Organic,35-44,Full KYC,False
22175,2025-01-01,Mumbai,Maharashtra,Organic,35-44,Full KYC,True
22176,2025-03-07,Pune,Maharashtra,Bank Partnership,25-34,Pending,False
22177,2025-01-07,Mumbai,Maharashtra,Referral,25-34,Full KYC,False
22178,2025-09-24,Lucknow,Uttar Pradesh,Organic,25-34,Full KYC,False
22179,2024-11-20,Bhopal,Madhya Pradesh,Organic,25-34,Full KYC,True
22180,2025-03-06,Ranchi,Jharkhand,Bank Partnership,18-24,Min KYC,False
22181,2025-05-03,Pune,Maharashtra,Merchant Partner,25-34,Full KYC,True
22182,2025-02-07,Mumbai,Maharashtra,Organic,45-54,Min KYC,False
22183,2025-10-04,Delhi,Delhi,Organic,55+,Full KYC,True
22184,2024-06-22,Nagpur,Maharashtra,Merchant Partner,18-24,Full KYC,False
22185,2025-11-23,Delhi,Delhi,Paid Ad,18-24,Full KYC,False
22186,2025-05-10,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,True
22187,2025-12-01,Delhi,Delhi,Referral,18-24,Full KYC,False
22188,2024-09-30,Indore,Madhya Pradesh,Merchant Partner,35-44,Full KYC,False
22189,2024-12-15,Bengaluru,Karnataka,Paid Ad,35-44,Full KYC,False
22190,2024-02-01,Hyderabad,Telangana,Paid Ad,35-44,Full KYC,False
22191,2025-11-05,Surat,Gujarat,Organic,45-54,Pending,False
22192,2025-08-18,Kolkata,West Bengal,Organic,18-24,Full KYC,False
22193,2024-08-04,Kolkata,West Bengal,Referral,35-44,Full KYC,False
22194,2024-02-07,Mumbai,Maharashtra,Organic,35-44,Min KYC,True
22195,2025-05-23,Delhi,Delhi,Organic,35-44,Min KYC,False
22196,2025-05-05,Bengaluru,Karnataka,Paid Ad,25-34,Full KYC,False
22197,2025-01-20,Ranchi,Jharkhand,Paid Ad,18-24,Full KYC,False
22198,2024-04-24,Delhi,Delhi,Referral,35-44,Min KYC,False
22199,2025-11-01,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
22200,2024-11-11,Delhi,Delhi,Bank Partnership,45-54,Full KYC,True
22201,2025-06-12,Pune,Maharashtra,Organic,55+,Full KYC,False
22202,2025-09-19,Mumbai,Maharashtra,Paid Ad,45-54,Full KYC,False
22203,2025-02-04,Bhopal,Madhya Pradesh,Merchant Partner,35-44,Min KYC,True
22204,2024-03-09,Kochi,Kerala,Referral,45-54,Full KYC,False
22205,2025-10-10,Chennai,Tamil Nadu,Organic,45-54,Full KYC,False
22206,2025-05-02,Patna,Bihar,Referral,35-44,Min KYC,False
22207,2025-10-14,Mumbai,Maharashtra,Merchant Partner,25-34,Min KYC,True
22208,2025-03-23,Pune,Maharashtra,Merchant Partner,45-54,Full KYC,False
22209,2025-10-24,Delhi,Delhi,Paid Ad,25-34,Pending,False
22210,2025-09-25,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
22211,2024-06-06,Pune,Maharashtra,Merchant Partner,25-34,Full KYC,False
22212,2024-05-06,Jaipur,Rajasthan,Referral,25-34,Full KYC,False
22213,2024-04-26,Bhopal,Madhya Pradesh,Referral,35-44,Full KYC,False
22214,2025-08-06,Chandigarh,Punjab,Organic,25-34,Full KYC,False
22215,2024-06-24,Bengaluru,Karnataka,Organic,18-24,Full KYC,True
22216,2024-11-24,Jaipur,Rajasthan,Referral,18-24,Pending,False
22217,2025-07-29,Indore,Madhya Pradesh,Organic,18-24,Full KYC,False
22218,2024-11-08,Hyderabad,Telangana,Paid Ad,25-34,Full KYC,False
22219,2024-02-15,Kolkata,West Bengal,Merchant Partner,18-24,Full KYC,False
22220,2024-09-21,Jaipur,Rajasthan,Paid Ad,25-34,Min KYC,True
22221,2024-03-10,Mumbai,Maharashtra,Bank Partnership,25-34,Full KYC,False
22222,2024-10-08,Ahmedabad,Gujarat,Bank Partnership,25-34,Full KYC,False
22223,2025-06-21,Chennai,Tamil Nadu,Paid Ad,25-34,Full KYC,False
22224,2025-01-14,Bengaluru,Karnataka,Organic,45-54,Full KYC,False
22225,2025-05-07,Ranchi,Jharkhand,Organic,25-34,Min KYC,False
22226,2024-03-18,Mumbai,Maharashtra,Referral,25-34,Min KYC,True
22227,2025-07-01,Coimbatore,Tamil Nadu,Organic,25-34,Full KYC,False
22228,2024-11-06,Ahmedabad,Gujarat,Referral,35-44,Full KYC,False
22229,2024-07-28,Mumbai,Maharashtra,Bank Partnership,18-24,Full KYC,True
22230,2025-04-20,Delhi,Delhi,Bank Partnership,45-54,Min KYC,False
22231,2024-04-08,Bhopal,Madhya Pradesh,Merchant Partner,18-24,Min KYC,False
22232,2024-12-29,Delhi,Delhi,Paid Ad,25-34,Min KYC,False
22233,2024-11-04,Mumbai,Maharashtra,Merchant Partner,35-44,Full KYC,False
22234,2024-05-01,Chennai,Tamil Nadu,Bank Partnership,25-34,Full KYC,False
22235,2025-11-26,Ranchi,Jharkhand,Merchant Partner,18-24,Full KYC,False
22236,2024-09-22,Hyderabad,Telangana,Paid Ad,25-34,Min KYC,False
22237,2024-01-30,Pune,Maharashtra,Referral,25-34,Full KYC,False
22238,2024-11-19,Surat,Gujarat,Referral,25-34,Full KYC,False
22239,2025-12-06,Kolkata,West Bengal,Referral,18-24,Full KYC,False
22240,2025-05-03,Bengaluru,Karnataka,Organic,25-34,Full KYC,False
22241,2025-04-09,Chennai,Tamil Nadu,Organic,18-24,Min KYC,False
22242,2025-10-19,Pune,Maharashtra,Merchant Partner,18-24,Full KYC,False
22243,2024-03-02,Mumbai,Maharashtra,Paid Ad,35-44,Min KYC,False
22244,2025-02-05,Mumbai,Maharashtra,Organic,25-34,Min KYC,False
22245,2024-08-22,Kolkata,West Bengal,Referral,18-24,Full KYC,False
22246,2025-05-08,Delhi,Delhi,Referral,25-34,Full KYC,False
22247,2025-09-14,Surat,Gujarat,Organic,25-34,Min KYC,False
22248,2024-02-26,Chennai,Tamil Nadu,Organic,25-34,Full KYC,False
22249,2024-04-25,Mumbai,Maharashtra,Referral,18-24,Min KYC,False
22250,2025-11-27,Coimbatore,Tamil Nadu,Paid Ad,25-34,Full KYC,False
22251,2024-12-25,Indore,Madhya Pradesh,Organic,35-44,Full KYC,False
22252,2024-08-18,Ahmedabad,Gujarat,Organic,25-34,Full KYC,False
22253,2024-04-21,Surat,Gujarat,Organic,25-34,Full KYC,True
22254,2024-09-15,Jaipur,Rajasthan,Merchant Partner,25-34,Full KYC,False
22255,2024-01-04,Mumbai,Maharashtra,Paid Ad,25-34,Full KYC,False
22256,2024-06-11,Ahmedabad,Gujarat,Referral,25-34,Full KYC,False
22257,2024-05-13,Bengaluru,Karnataka,Bank Partnership,35-44,Full KYC,False
22258,2024-03-02,Coimbatore,Tamil Nadu,Referral,25-34,Min KYC,False
