user_id,signup_date,city,state,acquisition_channel,age_bucket,kyc_status,is_churned,recency_days,frequency,total_amount,avg_amount
18637,2025-11-24,Delhi,Delhi,"Bank Partnership",25-34,"Min KYC",1,34,5,2497.98,499.60
18638,2025-07-20,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",0,37,11,4172.93,379.36
18639,2024-04-03,Kochi,Kerala,Referral,25-34,"Full KYC",0,3,308,151267.73,491.13
18640,2024-03-10,Kolkata,"West Bengal",Organic,35-44,"Full KYC",0,80,15,6540.32,436.02
18641,2024-04-02,Bengaluru,Karnataka,Organic,35-44,"Full KYC",1,45,9,2525.76,280.64
18642,2025-06-24,Hyderabad,Telangana,"Paid Ad",45-54,"Full KYC",1,134,5,3642.39,728.48
18643,2024-04-14,Delhi,Delhi,Organic,25-34,"Full KYC",1,428,2,483.44,241.72
18644,2024-07-25,Mumbai,Maharashtra,Organic,18-24,"Full KYC",1,64,3,2632.01,877.34
18645,2024-11-13,Indore,"Madhya Pradesh","Paid Ad",18-24,"Min KYC",0,145,5,3221.53,644.31
18646,2024-04-09,Delhi,Delhi,"Merchant Partner",25-34,Pending,0,0,125,70558.48,564.47
18647,2024-08-29,Mumbai,Maharashtra,Organic,25-34,"Min KYC",0,66,14,6998.58,499.90
18648,2025-05-10,Delhi,Delhi,Organic,35-44,Pending,1,37,30,15162.11,505.40
18649,2025-12-10,Chandigarh,Punjab,Referral,35-44,"Full KYC",0,4,15,4921.25,328.08
18650,2024-12-08,Hyderabad,Telangana,"Bank Partnership",55+,"Full KYC",0,24,44,18422.75,418.70
18651,2025-06-29,Ahmedabad,Gujarat,Referral,25-34,"Full KYC",0,26,63,29829.86,473.49
18652,2025-01-22,Mumbai,Maharashtra,Organic,25-34,"Full KYC",1,211,6,3791.28,631.88
18653,2024-12-06,Chennai,"Tamil Nadu",Organic,18-24,"Min KYC",1,NULL,0,NULL,NULL
18654,2025-01-14,Surat,Gujarat,Organic,45-54,"Full KYC",1,557,1,567.65,567.65
18655,2025-11-30,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,3,36,15968.82,443.58
18656,2024-02-13,Bengaluru,Karnataka,Organic,18-24,"Full KYC",1,206,7,2980.80,425.83
18657,2025-01-09,Bengaluru,Karnataka,"Paid Ad",18-24,Pending,0,0,62,37792.03,609.55
18658,2024-02-07,Kochi,Kerala,Organic,35-44,"Full KYC",0,4,37,29800.83,805.43
18659,2025-09-30,Jaipur,Rajasthan,Organic,35-44,"Full KYC",0,84,5,2438.03,487.61
18660,2025-03-14,Patna,Bihar,"Paid Ad",18-24,Pending,0,7,48,19804.41,412.59
18661,2024-02-04,Hyderabad,Telangana,"Paid Ad",18-24,"Full KYC",0,54,8,2534.81,316.85
18662,2025-03-31,Kolkata,"West Bengal","Bank Partnership",45-54,Pending,0,1,146,75295.68,515.72
18663,2024-11-14,Chennai,"Tamil Nadu",Referral,35-44,"Full KYC",0,2,245,133946.11,546.72
18664,2024-02-04,Bengaluru,Karnataka,"Bank Partnership",25-34,"Full KYC",1,437,3,4358.59,1452.86
18665,2025-12-15,Pune,Maharashtra,Organic,25-34,"Full KYC",1,49,14,3911.36,279.38
18666,2024-10-03,Bengaluru,Karnataka,Referral,25-34,"Full KYC",0,11,18,8873.10,492.95
18667,2024-01-18,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,4,54,34861.56,645.58
18668,2025-03-23,Guwahati,Assam,"Paid Ad",45-54,"Full KYC",0,40,4,1384.47,346.12
18669,2024-09-30,Coimbatore,"Tamil Nadu",Organic,35-44,"Full KYC",0,19,15,9430.86,628.72
18670,2025-04-24,Indore,"Madhya Pradesh",Organic,18-24,"Full KYC",0,62,13,6195.91,476.61
18671,2024-04-28,Delhi,Delhi,Referral,35-44,"Min KYC",0,3,52,34522.89,663.90
18672,2025-08-27,Mumbai,Maharashtra,"Paid Ad",18-24,"Full KYC",1,690,1,665.66,665.66
18673,2024-11-02,Delhi,Delhi,"Paid Ad",25-34,"Full KYC",0,4,18,14220.03,790.00
18674,2024-11-03,Kochi,Kerala,"Paid Ad",45-54,"Full KYC",0,33,9,8177.61,908.62
18675,2025-08-09,Delhi,Delhi,"Paid Ad",35-44,"Min KYC",0,2,33,20451.37,619.74
18676,2025-02-04,Delhi,Delhi,Organic,18-24,"Min KYC",0,200,11,3605.49,327.77
18677,2024-01-01,Jaipur,Rajasthan,"Merchant Partner",25-34,"Full KYC",0,17,11,6188.32,562.57
18678,2025-02-26,Pune,Maharashtra,Referral,35-44,"Full KYC",0,112,7,4432.52,633.22
18679,2025-04-16,Ahmedabad,Gujarat,Organic,25-34,"Full KYC",0,1,35,18679.63,533.70
18680,2024-08-15,Kolkata,"West Bengal",Organic,18-24,"Min KYC",1,64,3,1123.11,374.37
18681,2024-05-11,Kolkata,"West Bengal",Organic,25-34,"Full KYC",0,8,217,111191.68,512.40
18682,2024-02-09,Kochi,Kerala,Organic,45-54,"Full KYC",0,17,7,7522.45,1074.64
18683,2025-09-09,Delhi,Delhi,Organic,18-24,"Min KYC",0,10,9,4036.75,448.53
18684,2024-01-04,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",0,20,9,4286.29,476.25
18685,2025-03-01,Hyderabad,Telangana,Referral,25-34,"Full KYC",0,2,171,95806.71,560.27
18686,2025-09-02,Chennai,"Tamil Nadu",Referral,35-44,"Full KYC",0,3,44,27858.10,633.14
18687,2024-09-14,Chennai,"Tamil Nadu","Merchant Partner",35-44,"Min KYC",1,86,6,4558.86,759.81
18688,2024-05-26,Chennai,"Tamil Nadu",Referral,25-34,"Full KYC",0,1,96,39352.85,409.93
18689,2025-06-05,Chennai,"Tamil Nadu",Organic,18-24,"Full KYC",0,3,218,105143.67,482.31
18690,2025-04-05,Chennai,"Tamil Nadu",Organic,35-44,"Min KYC",0,218,12,3245.59,270.47
18691,2024-01-11,Chandigarh,Punjab,Organic,25-34,"Full KYC",0,9,157,75361.88,480.01
18692,2025-02-25,Mumbai,Maharashtra,Organic,25-34,Pending,0,14,134,82706.81,617.22
18693,2024-01-01,Chandigarh,Punjab,"Merchant Partner",25-34,"Min KYC",0,6,46,23235.25,505.11
18694,2024-10-18,Kolkata,"West Bengal",Referral,18-24,"Full KYC",0,23,11,6159.22,559.93
18695,2024-08-09,Mumbai,Maharashtra,"Paid Ad",18-24,"Full KYC",0,62,31,14160.91,456.80
18696,2025-08-31,Mumbai,Maharashtra,Referral,25-34,"Full KYC",0,2,49,24060.01,491.02
18697,2025-12-14,Kolkata,"West Bengal",Referral,18-24,"Full KYC",0,21,28,16490.95,588.96
18698,2025-05-24,Jaipur,Rajasthan,"Paid Ad",35-44,"Min KYC",0,5,49,18764.17,382.94
18699,2025-06-20,Chennai,"Tamil Nadu",Referral,18-24,"Min KYC",0,19,143,71530.02,500.21
18700,2024-01-17,Pune,Maharashtra,Organic,45-54,"Full KYC",0,31,16,5172.90,323.31
18701,2024-02-16,Bengaluru,Karnataka,Organic,25-34,"Min KYC",0,6,231,135265.70,585.57
18702,2025-07-20,Kolkata,"West Bengal",Organic,18-24,"Min KYC",1,270,3,453.89,151.30
18703,2024-11-08,Kochi,Kerala,"Paid Ad",35-44,"Min KYC",0,22,64,29369.53,458.90
18704,2025-01-05,Pune,Maharashtra,Organic,35-44,"Full KYC",0,27,56,32071.75,572.71
18705,2025-05-20,Jaipur,Rajasthan,Organic,18-24,"Full KYC",0,9,63,28374.63,450.39
18706,2024-09-10,Mumbai,Maharashtra,"Paid Ad",25-34,"Full KYC",1,154,11,4159.67,378.15
18707,2025-05-12,Pune,Maharashtra,"Merchant Partner",25-34,"Full KYC",1,165,1,121.80,121.80
18708,2025-06-14,Surat,Gujarat,Organic,35-44,"Full KYC",1,40,7,8437.32,1205.33
18709,2024-06-24,Patna,Bihar,Organic,25-34,"Full KYC",1,389,1,3908.80,3908.80
18710,2025-05-15,Chennai,"Tamil Nadu","Paid Ad",18-24,"Full KYC",1,195,7,7232.45,1033.21
18711,2024-05-03,Kolkata,"West Bengal",Organic,55+,"Full KYC",0,4,48,22203.21,462.57
18712,2024-08-14,Delhi,Delhi,Organic,25-34,"Min KYC",0,15,6,2674.10,445.68
18713,2025-07-23,Bengaluru,Karnataka,Referral,18-24,"Full KYC",0,7,25,13210.76,528.43
18714,2025-12-18,Jaipur,Rajasthan,"Merchant Partner",35-44,Pending,0,13,34,15588.10,458.47
18715,2024-02-17,Surat,Gujarat,"Merchant Partner",25-34,"Min KYC",0,1,79,39409.31,498.85
18716,2025-04-18,Mumbai,Maharashtra,Referral,25-34,"Full KYC",0,20,88,38556.38,438.14
18717,2025-02-19,Coimbatore,"Tamil Nadu","Merchant Partner",25-34,"Full KYC",0,3,26,8569.71,329.60
18718,2025-03-18,Coimbatore,"Tamil Nadu",Referral,18-24,"Full KYC",0,1,49,23325.22,476.02
18719,2025-07-28,Delhi,Delhi,Referral,25-34,"Full KYC",0,15,97,49036.75,505.53
18720,2024-02-21,Mumbai,Maharashtra,Referral,35-44,"Full KYC",0,42,14,11708.97,836.36
18721,2025-06-23,Hyderabad,Telangana,"Paid Ad",35-44,Pending,0,82,22,9263.52,421.07
18722,2024-07-22,Coimbatore,"Tamil Nadu",Referral,45-54,"Full KYC",0,17,21,6971.14,331.96
18723,2024-04-22,Pune,Maharashtra,"Bank Partnership",18-24,"Full KYC",0,3,53,27644.13,521.59
18724,2024-11-22,Bengaluru,Karnataka,"Merchant Partner",25-34,"Full KYC",0,61,14,4975.08,355.36
18725,2024-01-20,Kochi,Kerala,Referral,35-44,"Full KYC",0,3,82,43732.96,533.33
18726,2025-04-05,Delhi,Delhi,Organic,25-34,"Full KYC",0,67,9,5335.92,592.88
18727,2025-02-16,Chandigarh,Punjab,Referral,25-34,"Full KYC",0,37,29,16775.84,578.48
18728,2025-01-09,Indore,"Madhya Pradesh",Organic,18-24,"Full KYC",1,NULL,0,NULL,NULL
18729,2024-01-23,Hyderabad,Telangana,Organic,18-24,"Full KYC",1,432,3,1697.79,565.93
18730,2025-07-11,Bhopal,"Madhya Pradesh",Referral,18-24,"Full KYC",0,45,28,10698.40,382.09
18731,2024-01-26,Surat,Gujarat,"Merchant Partner",45-54,"Full KYC",0,68,19,13249.81,697.36
18732,2024-07-10,Kolkata,"West Bengal","Paid Ad",25-34,"Full KYC",0,73,21,9776.60,465.55
18733,2024-10-16,Bhopal,"Madhya Pradesh",Referral,25-34,"Full KYC",0,39,29,12976.57,447.47
18734,2025-05-27,Chennai,"Tamil Nadu","Paid Ad",35-44,"Min KYC",0,20,18,6383.92,354.66
18735,2024-10-24,Patna,Bihar,Organic,25-34,"Full KYC",0,59,7,2402.41,343.20
18736,2025-08-19,Bhopal,"Madhya Pradesh",Referral,35-44,"Full KYC",0,9,32,15107.30,472.10
18737,2025-11-13,Nagpur,Maharashtra,Organic,25-34,"Full KYC",0,8,35,13926.41,397.90
18738,2025-07-12,Bhopal,"Madhya Pradesh",Organic,35-44,"Full KYC",0,2,14,7526.53,537.61
18739,2024-01-29,Chandigarh,Punjab,Organic,45-54,"Full KYC",0,55,38,22725.19,598.03
18740,2025-07-16,Delhi,Delhi,"Merchant Partner",35-44,"Full KYC",0,35,39,21038.80,539.46
18741,2024-05-30,Bengaluru,Karnataka,"Bank Partnership",25-34,"Min KYC",0,52,20,11216.12,560.81
18742,2025-10-10,Pune,Maharashtra,"Paid Ad",35-44,"Full KYC",1,45,5,2495.51,499.10
18743,2025-12-15,Bengaluru,Karnataka,Organic,18-24,"Min KYC",1,65,10,3371.32,337.13
18744,2024-03-02,Kochi,Kerala,"Paid Ad",25-34,"Full KYC",0,19,19,11153.76,587.04
18745,2024-03-12,Delhi,Delhi,Organic,25-34,"Min KYC",0,3,71,33723.03,474.97
18746,2025-05-23,Pune,Maharashtra,"Merchant Partner",55+,"Full KYC",0,106,11,7536.22,685.11
18747,2024-04-14,Chennai,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,85,4,2068.85,517.21
18748,2025-12-08,Kochi,Kerala,Referral,35-44,"Full KYC",0,4,79,32666.07,413.49
18749,2025-01-29,Bengaluru,Karnataka,Referral,35-44,"Full KYC",0,11,47,24384.83,518.83
18750,2025-02-22,Guwahati,Assam,"Paid Ad",18-24,"Full KYC",0,199,4,1456.37,364.09
18751,2025-09-20,Bengaluru,Karnataka,"Bank Partnership",25-34,"Full KYC",0,122,2,322.75,161.38
18752,2024-06-07,Delhi,Delhi,Organic,25-34,"Full KYC",0,18,86,44184.34,513.77
18753,2025-02-09,Bengaluru,Karnataka,"Merchant Partner",25-34,"Min KYC",0,7,24,11622.18,484.26
18754,2025-12-30,Kochi,Kerala,"Paid Ad",18-24,"Full KYC",0,184,5,1614.21,322.84
18755,2024-01-17,Delhi,Delhi,Organic,18-24,"Full KYC",0,3,35,17852.24,510.06
18756,2024-05-07,Mumbai,Maharashtra,Organic,18-24,"Min KYC",0,12,165,71257.27,431.86
18757,2024-04-16,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,64,4,1787.52,446.88
18758,2024-09-01,Chennai,"Tamil Nadu",Organic,18-24,"Min KYC",0,13,30,14060.96,468.70
18759,2024-04-04,Hyderabad,Telangana,Organic,18-24,"Full KYC",0,5,21,7347.94,349.90
18760,2024-05-05,Delhi,Delhi,Organic,25-34,"Full KYC",0,112,2,1699.93,849.97
18761,2025-09-14,Hyderabad,Telangana,Organic,25-34,"Full KYC",0,13,27,11173.29,413.83
18762,2024-12-05,Jaipur,Rajasthan,Referral,18-24,"Full KYC",0,44,11,4720.39,429.13
18763,2024-09-18,Pune,Maharashtra,Referral,35-44,"Full KYC",0,33,22,14520.71,660.03
18764,2024-11-01,Kolkata,"West Bengal",Referral,18-24,"Full KYC",0,64,14,9291.01,663.64
18765,2025-12-09,Coimbatore,"Tamil Nadu",Organic,45-54,"Full KYC",0,9,12,5579.53,464.96
18766,2024-12-24,Surat,Gujarat,Organic,25-34,"Full KYC",0,15,71,32023.30,451.03
18767,2024-12-08,Bhopal,"Madhya Pradesh",Referral,55+,"Min KYC",0,17,24,10635.32,443.14
18768,2025-11-08,Bengaluru,Karnataka,"Merchant Partner",25-34,"Full KYC",0,32,63,32018.78,508.23
18769,2024-01-28,Chennai,"Tamil Nadu","Paid Ad",35-44,"Full KYC",0,0,246,139960.09,568.94
18770,2024-12-15,Hyderabad,Telangana,Referral,25-34,"Full KYC",0,11,54,34430.98,637.61
18771,2025-06-30,Pune,Maharashtra,Referral,18-24,"Min KYC",0,98,30,16685.26,556.18
18772,2025-01-10,Mumbai,Maharashtra,Referral,45-54,"Full KYC",0,168,3,1592.82,530.94
18773,2025-09-25,Chennai,"Tamil Nadu","Paid Ad",25-34,Pending,0,38,5,1470.71,294.14
18774,2025-10-09,Chennai,"Tamil Nadu",Organic,25-34,"Min KYC",0,67,11,7830.70,711.88
18775,2024-09-02,Kolkata,"West Bengal","Bank Partnership",35-44,"Min KYC",0,1,310,158132.85,510.11
18776,2025-08-19,Delhi,Delhi,Organic,18-24,"Full KYC",0,77,9,7376.05,819.56
18777,2024-06-27,Delhi,Delhi,Organic,18-24,"Full KYC",0,37,7,2483.93,354.85
18778,2024-06-23,Hyderabad,Telangana,"Bank Partnership",25-34,"Full KYC",0,18,16,12163.80,760.24
18779,2025-12-14,Chennai,"Tamil Nadu","Merchant Partner",25-34,"Min KYC",0,33,17,6896.52,405.68
18780,2024-01-10,Bengaluru,Karnataka,Organic,45-54,"Full KYC",1,259,8,4169.85,521.23
18781,2024-09-14,Lucknow,"Uttar Pradesh",Referral,25-34,"Full KYC",0,21,35,16495.40,471.30
18782,2025-04-04,Kolkata,"West Bengal","Paid Ad",35-44,"Min KYC",0,17,16,5832.09,364.51
18783,2024-10-28,Mumbai,Maharashtra,Referral,25-34,"Full KYC",0,52,5,2717.38,543.48
18784,2025-09-08,Delhi,Delhi,"Bank Partnership",25-34,"Min KYC",0,25,18,6982.53,387.92
18785,2024-07-02,Kolkata,"West Bengal","Merchant Partner",25-34,"Full KYC",0,200,9,4880.44,542.27
18786,2025-02-07,Chennai,"Tamil Nadu","Paid Ad",45-54,"Full KYC",0,4,54,39165.60,725.29
18787,2024-04-01,Hyderabad,Telangana,"Paid Ad",25-34,"Min KYC",0,9,14,6213.52,443.82
18788,2024-06-03,Delhi,Delhi,"Bank Partnership",25-34,"Full KYC",0,36,15,3054.28,203.62
18789,2024-05-06,Nagpur,Maharashtra,Referral,45-54,"Min KYC",0,21,31,11646.78,375.70
18790,2025-06-25,Pune,Maharashtra,Organic,45-54,"Full KYC",0,67,10,12045.68,1204.57
18791,2024-05-27,Delhi,Delhi,"Paid Ad",35-44,"Full KYC",0,22,19,13582.15,714.85
18792,2025-05-03,Lucknow,"Uttar Pradesh",Referral,25-34,"Full KYC",0,24,89,44303.54,497.79
18793,2024-09-09,Bengaluru,Karnataka,"Merchant Partner",55+,"Min KYC",0,5,68,45330.92,666.63
18794,2025-02-16,Bengaluru,Karnataka,Referral,45-54,"Full KYC",0,5,6,2820.38,470.06
18795,2025-09-29,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",0,3,114,61820.67,542.29
18796,2025-09-22,Nagpur,Maharashtra,"Paid Ad",25-34,"Min KYC",1,209,4,3028.79,757.20
18797,2024-01-09,Pune,Maharashtra,"Bank Partnership",25-34,"Min KYC",1,121,6,5131.17,855.20
18798,2025-07-26,Ahmedabad,Gujarat,Organic,25-34,"Min KYC",0,0,260,134755.11,518.29
18799,2025-11-28,Hyderabad,Telangana,Organic,35-44,Pending,0,14,59,33990.82,576.12
18800,2025-05-02,Ahmedabad,Gujarat,Organic,25-34,"Min KYC",1,214,9,5484.38,609.38
18801,2024-05-16,Lucknow,"Uttar Pradesh",Organic,25-34,"Full KYC",1,65,4,910.55,227.64
18802,2025-04-30,Lucknow,"Uttar Pradesh",Referral,25-34,"Full KYC",0,138,9,2783.41,309.27
18803,2025-04-09,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,6,34,17650.01,519.12
18804,2025-04-28,Mumbai,Maharashtra,"Bank Partnership",35-44,"Min KYC",0,1,16,10032.94,627.06
18805,2024-11-09,Lucknow,"Uttar Pradesh",Organic,35-44,Pending,0,0,279,136831.25,490.43
18806,2025-01-18,Chennai,"Tamil Nadu",Organic,25-34,"Min KYC",0,196,4,1656.80,414.20
18807,2025-04-20,Chandigarh,Punjab,Organic,25-34,"Full KYC",0,1,24,9305.33,387.72
18808,2024-12-04,Mumbai,Maharashtra,Referral,35-44,"Full KYC",1,0,11,4907.72,446.16
18809,2025-07-18,Ranchi,Jharkhand,"Merchant Partner",25-34,"Min KYC",0,63,52,26584.24,511.24
18810,2025-06-02,Delhi,Delhi,"Paid Ad",55+,"Full KYC",0,78,9,3811.29,423.48
18811,2024-08-09,Mumbai,Maharashtra,"Bank Partnership",45-54,"Full KYC",0,7,61,32349.35,530.32
18812,2025-03-21,Nagpur,Maharashtra,Referral,25-34,"Min KYC",0,2,202,104193.22,515.81
18813,2025-07-06,Chennai,"Tamil Nadu",Organic,25-34,"Full KYC",0,37,25,15152.34,606.09
18814,2024-12-23,Bengaluru,Karnataka,"Bank Partnership",25-34,"Min KYC",0,0,49,29559.80,603.26
18815,2025-06-05,Kolkata,"West Bengal","Paid Ad",25-34,"Full KYC",0,1,54,31286.77,579.38
18816,2024-04-02,Hyderabad,Telangana,Referral,18-24,"Full KYC",0,5,19,8674.73,456.56
18817,2024-10-08,Ranchi,Jharkhand,Referral,25-34,"Min KYC",0,33,5,1685.82,337.16
18818,2025-05-27,Surat,Gujarat,Organic,25-34,"Min KYC",0,2,10,3863.04,386.30
18819,2025-10-15,Ahmedabad,Gujarat,Referral,25-34,"Min KYC",0,0,18,12102.39,672.36
18820,2025-04-16,Bengaluru,Karnataka,Organic,25-34,"Full KYC",1,51,2,916.56,458.28
18821,2025-04-29,Mumbai,Maharashtra,Referral,45-54,"Min KYC",0,11,93,59796.79,642.98
18822,2024-09-06,Bhopal,"Madhya Pradesh",Organic,18-24,"Min KYC",0,2,70,39316.09,561.66
18823,2025-05-26,Mumbai,Maharashtra,Referral,45-54,"Full KYC",0,18,76,41391.58,544.63
18824,2024-09-17,Mumbai,Maharashtra,"Merchant Partner",25-34,"Min KYC",0,69,41,19758.85,481.92
18825,2024-02-08,Kolkata,"West Bengal","Bank Partnership",35-44,"Min KYC",0,11,21,12685.58,604.08
18826,2024-06-29,Surat,Gujarat,Organic,45-54,"Full KYC",0,1,105,64223.89,611.66
18827,2025-03-22,Hyderabad,Telangana,"Merchant Partner",25-34,Pending,0,4,29,15630.25,538.97
18828,2025-12-03,Kolkata,"West Bengal",Organic,18-24,"Min KYC",0,7,156,86374.32,553.68
18829,2024-12-27,Guwahati,Assam,Referral,45-54,"Full KYC",0,17,35,14089.58,402.56
18830,2025-09-19,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,2,64,38177.09,596.52
18831,2025-07-21,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,15,45,25606.47,569.03
18832,2025-02-13,Delhi,Delhi,"Merchant Partner",25-34,Pending,0,206,6,2303.67,383.95
18833,2025-08-10,Pune,Maharashtra,Referral,18-24,"Full KYC",0,0,12,7548.03,629.00
18834,2024-10-20,Bhopal,"Madhya Pradesh",Organic,25-34,"Full KYC",0,3,66,35673.63,540.51
18835,2024-11-19,Pune,Maharashtra,"Bank Partnership",25-34,"Full KYC",0,33,26,11780.70,453.10
18836,2025-06-21,Kolkata,"West Bengal","Merchant Partner",45-54,"Full KYC",0,46,16,7865.54,491.60
18837,2025-04-11,Kolkata,"West Bengal",Referral,18-24,"Full KYC",0,21,21,7431.94,353.90
18838,2025-01-20,Chennai,"Tamil Nadu",Organic,45-54,"Min KYC",1,40,12,3855.99,321.33
18839,2024-11-12,Delhi,Delhi,Referral,25-34,"Full KYC",0,17,60,33024.39,550.41
18840,2025-12-13,Mumbai,Maharashtra,"Paid Ad",45-54,Pending,0,4,37,20265.22,547.71
18841,2024-02-17,Delhi,Delhi,Organic,45-54,"Full KYC",0,5,34,14466.28,425.48
18842,2024-02-10,Bengaluru,Karnataka,Referral,25-34,"Full KYC",0,243,2,1294.26,647.13
18843,2024-12-15,Delhi,Delhi,"Bank Partnership",45-54,Pending,0,32,16,7162.10,447.63
18844,2024-01-26,Delhi,Delhi,"Bank Partnership",18-24,"Full KYC",0,55,18,11704.69,650.26
18845,2024-09-05,Kolkata,"West Bengal",Referral,45-54,"Full KYC",1,35,7,2205.68,315.10
18846,2025-02-19,Pune,Maharashtra,"Merchant Partner",45-54,"Full KYC",1,439,2,1698.42,849.21
18847,2024-10-22,Bengaluru,Karnataka,Referral,25-34,"Full KYC",0,4,91,51644.05,567.52
18848,2024-05-28,Delhi,Delhi,Referral,35-44,"Full KYC",0,6,27,17904.08,663.11
18849,2024-07-26,Delhi,Delhi,Organic,35-44,"Min KYC",0,2,193,125056.96,647.96
18850,2025-03-17,Jaipur,Rajasthan,Organic,55+,Pending,1,348,1,110.00,110.00
18851,2025-11-25,Pune,Maharashtra,"Paid Ad",25-34,"Min KYC",0,54,10,3879.50,387.95
18852,2025-07-24,Jaipur,Rajasthan,"Merchant Partner",25-34,"Full KYC",0,3,85,39884.21,469.23
18853,2025-02-03,Hyderabad,Telangana,"Paid Ad",25-34,"Min KYC",0,60,17,7941.44,467.14
18854,2024-04-10,Mumbai,Maharashtra,"Paid Ad",18-24,"Full KYC",0,34,36,16556.98,459.92
18855,2024-06-26,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",0,8,10,3151.75,315.18
18856,2024-11-17,Mumbai,Maharashtra,"Bank Partnership",35-44,"Full KYC",0,12,10,5568.31,556.83
18857,2024-06-29,Hyderabad,Telangana,"Paid Ad",18-24,"Full KYC",0,1,153,79367.65,518.74
18858,2025-05-17,Kolkata,"West Bengal","Merchant Partner",35-44,"Full KYC",0,3,63,36156.54,573.91
18859,2024-09-24,Jaipur,Rajasthan,"Merchant Partner",55+,"Full KYC",0,103,5,4041.44,808.29
18860,2025-08-31,Pune,Maharashtra,Referral,25-34,"Full KYC",1,280,2,1077.17,538.59
18861,2024-07-15,Bhopal,"Madhya Pradesh","Paid Ad",25-34,"Full KYC",1,136,7,2424.45,346.35
18862,2024-12-28,Pune,Maharashtra,Organic,45-54,"Full KYC",0,26,33,16979.68,514.54
18863,2025-06-05,Indore,"Madhya Pradesh",Referral,55+,"Full KYC",1,52,4,1672.14,418.04
18864,2024-05-30,Bengaluru,Karnataka,"Paid Ad",35-44,"Full KYC",0,178,6,1629.78,271.63
18865,2025-07-09,Pune,Maharashtra,Organic,25-34,"Min KYC",0,15,95,47996.87,505.23
18866,2025-03-03,Mumbai,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,46,24,8468.78,352.87
18867,2025-04-17,Kolkata,"West Bengal",Referral,45-54,"Full KYC",0,1,170,93029.91,547.23
18868,2024-11-27,Hyderabad,Telangana,"Bank Partnership",35-44,"Full KYC",1,28,12,4270.35,355.86
18869,2025-11-13,Jaipur,Rajasthan,"Merchant Partner",25-34,"Full KYC",0,11,48,23786.28,495.55
18870,2025-07-17,Surat,Gujarat,Organic,18-24,"Full KYC",0,54,19,8446.76,444.57
18871,2024-05-20,Pune,Maharashtra,Organic,25-34,"Full KYC",0,12,14,5426.26,387.59
18872,2025-02-09,Kolkata,"West Bengal",Organic,35-44,"Full KYC",0,54,19,14159.90,745.26
18873,2025-10-21,Lucknow,"Uttar Pradesh",Organic,18-24,"Full KYC",0,9,21,17249.07,821.38
18874,2024-07-22,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",0,0,37,13423.78,362.80
18875,2025-01-26,Mumbai,Maharashtra,Organic,35-44,"Full KYC",0,63,6,1556.10,259.35
18876,2025-07-04,Chennai,"Tamil Nadu",Referral,35-44,"Full KYC",0,204,8,3546.49,443.31
18877,2024-07-18,Chandigarh,Punjab,"Paid Ad",18-24,"Min KYC",0,110,6,2582.78,430.46
18878,2025-01-12,Bengaluru,Karnataka,"Merchant Partner",35-44,Pending,0,33,4,873.72,218.43
18879,2025-02-07,Ahmedabad,Gujarat,"Merchant Partner",18-24,"Min KYC",0,4,70,39675.71,566.80
18880,2024-05-09,Bengaluru,Karnataka,Organic,45-54,"Full KYC",0,14,18,8555.10,475.28
18881,2024-05-09,Bhopal,"Madhya Pradesh","Bank Partnership",18-24,"Full KYC",1,241,3,945.64,315.21
18882,2025-02-15,Surat,Gujarat,"Paid Ad",18-24,"Full KYC",0,9,26,11189.06,430.35
18883,2024-05-10,Coimbatore,"Tamil Nadu","Paid Ad",25-34,"Full KYC",0,7,34,15440.43,454.13
18884,2025-11-23,Jaipur,Rajasthan,Organic,18-24,"Full KYC",0,86,10,4610.57,461.06
18885,2025-01-17,Chennai,"Tamil Nadu",Referral,35-44,"Min KYC",0,27,30,20059.55,668.65
18886,2025-05-30,Chennai,"Tamil Nadu",Organic,35-44,"Min KYC",0,43,7,10202.72,1457.53
18887,2024-10-16,Bhopal,"Madhya Pradesh",Referral,18-24,"Min KYC",0,24,26,12865.46,494.83
18888,2024-08-06,Lucknow,"Uttar Pradesh",Referral,25-34,"Full KYC",0,6,27,16159.99,598.52
18889,2024-12-21,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,160,10,11820.51,1182.05
18890,2025-06-02,Bengaluru,Karnataka,Organic,35-44,"Full KYC",0,16,34,21166.84,622.55
18891,2024-10-17,Jaipur,Rajasthan,"Paid Ad",18-24,"Full KYC",0,40,9,4933.69,548.19
18892,2024-07-25,Mumbai,Maharashtra,Organic,45-54,"Full KYC",0,15,32,21929.63,685.30
18893,2024-04-15,Ahmedabad,Gujarat,"Paid Ad",35-44,"Full KYC",0,187,8,7785.66,973.21
